feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,target
0.20200570096136572,0.3598580562112704,0.022912565578634192,0.8552804177814564,0.5072538231761666,0.4037788001976913,0.04035912562420629,0.2628498579200118,0.8938068511429266,0.19655424687540957,0
0.3390385419723927,0.20840168930147684,0.8744131565771432,0.20228274879265262,0.8992671007169042,0.1907820081571353,0.5526652461068016,0.5868243109942206,0.5834892345557873,0.8173713021401409,0
0.5298447988769184,0.5346638137862293,0.8347410897535017,0.6359072868259652,0.3331850350340533,0.06321967072959922,0.5394916027198697,0.8405120166984825,0.6794287561304725,0.2582411523097482,0
0.14254104529342193,0.5908947545920263,0.03036086632443591,0.9122402016254805,0.7238468128942939,0.5898460792395628,0.9692962569661386,0.07039201030692588,0.8541502988499488,0.42090476897402274,1
0.3094764809743811,0.32874832337113424,0.23781257125819955,0.020239762183602794,0.49519376628612766,0.6435725613985332,0.6685464864029262,0.9680838365571667,0.22828188564851237,0.45976577363097815,0
0.7600583448115982,0.8595227819587499,0.5108487521644861,0.44039453927392,0.01967186351677297,0.04201034332219933,0.054350261860664606,0.49520330525069445,0.2928937345934248,0.2985904251057683,0
0.5834455818385514,0.3681609746355311,0.5705903746593324,0.9811835585107541,0.27951444668966186,0.3978408511477718,0.31453387633943697,0.6154518630544654,0.41567396678255175,0.29752750720531984,0
0.26724489323186296,0.3615603454900631,0.5922277566666573,0.5122138008212223,0.776308870525303,0.8179744400098385,0.049420261172191116,0.6792673240386228,0.10918795172314588,0.4069571282304584,1
0.21527931355414998,0.6350253626342041,0.3634319154683935,0.45352880921243277,0.6565460109443914,0.27417210456828167,0.05552078446829389,0.39424387613806877,0.14486686108289115,0.5161126853729732,1
0.7544887691916201,0.9320077917276041,0.3330359585265721,0.3255570503591587,0.975090109441421,0.051326036794304586,0.8179299565279943,0.29645891222826304,0.9996924494905093,0.4775991491182069,0
0.7726482513851815,0.7578770307690351,0.7742655314596303,0.4930866101854954,0.18929625692847363,0.28809558244805367,0.5231881123312854,0.1904015341348192,0.7918522575443552,0.3679908503646101,0
0.2248299176150259,0.28768903659210987,0.7792722739654635,0.3180434756633309,0.04013862101836685,0.8867655599981463,0.936286979275292,0.45610927599833095,0.1314722376433074,0.16120562024652418,1
0.5410238348150576,0.4185078884798874,0.006347169745836823,0.1068548041023587,0.8256971096169645,0.28653134451484996,0.23242641940829722,0.21319155416954427,0.03571013298769188,0.9393218020092696,0
0.8406511149043773,0.31695331495417767,0.24067072316670146,0.04386735679303111,0.38457625881506197,0.12168680520944497,0.5864202414664652,0.4176454190039761,0.2927607017402598,0.5243853342524856,1
0.791236006244316,0.5206578216043393,0.1656368065853805,0.300419052931576,0.8552032658592312,0.7292915535681811,0.5991896282552803,0.5658497051429157,0.6966997713153997,0.9013576616205189,0
0.7981445637252663,0.7655811966900316,0.49475157006092396,0.5144989668365818,0.5869230550213171,0.0692912989171166,0.9789343490481619,0.2598351834836111,0.7306912334240075,0.952896464623225,1
0.2277686774750841,0.22204991418732878,0.5402519322780652,0.9233548478980919,0.7891013581952618,0.4669570286009199,0.05742784997195938,0.23832303396153975,0.10165034748694579,0.40940363191126594,0
0.31549623276816985,0.6121956528015304,0.623212438061236,0.6963642501739802,0.44646787274049193,0.3892901061172027,0.03506311262391604,0.9923381053007668,0.882534672011236,0.6920811594607746,0
0.8087574077228985,0.35351523508844096,0.6146975096487901,0.061631943747567974,0.25861435406458777,0.1475121863581228,0.37218594326469256,0.8302701977067173,0.5968541917116381,0.3298007726572414,1
0.9578873626199255,0.7379827882852126,0.2637544641899443,0.6961176378041339,0.8752211929512863,0.815748818127499,0.0551992222597274,0.8480093657103175,0.9483514282956493,0.6513664273908139,0
0.49899711961177107,0.00683840911831457,0.9657325801226383,0.5611194240763037,0.5508519287648999,0.7794151025482328,0.36197922516963854,0.32226760815496425,0.3100698166195516,0.662161059681767,1
0.8467113444739571,0.6734861787224473,0.8006918613542409,0.447987448757452,0.6632121673841793,0.14619976022622538,0.8564519035702443,0.6815583421960968,0.38929980834309863,0.7985958391993141,1
0.0013940860700841773,0.11818276144384465,0.5974986631352838,0.6774046087993963,0.14950990910410444,0.7546414159515996,0.6691442076748392,0.16762045160812877,0.9944082766481119,0.941712878989696,1
0.806804848916274,0.5324383738692635,0.5287258346279935,0.6896497522615053,0.7474100427955512,0.39736203221353306,0.6635431951174507,0.7500446886671011,0.7036871927792899,0.6602966095614592,0
0.22271486610291136,0.06918995762441948,0.7714606099988954,0.5451626905261949,0.1604815308652049,0.2905267934117357,0.829656825787635,0.040925608740329134,0.8676406345121694,0.03118616687600073,0
0.9096110479852467,0.956548308204199,0.11767103015766522,0.3334479846296017,0.8101146048896537,0.6097150298085569,0.24529218842888667,0.38400613648792026,0.6421954449730974,0.37459280294567554,0
0.1492779018424415,0.9820632040062047,0.09287027261484027,0.058570578810758445,0.14353433751518085,0.8690932874919912,0.6373824742411309,0.4571410168315587,0.3413650013806644,0.2115770879664055,1
0.942752304221321,0.7122221659635131,0.44362232377593636,0.30737413268859703,0.44782956547113295,0.3928577057106063,0.9856993942556441,0.48546283888750563,0.5621198343874606,0.8566737836019622,1
0.40997725950876207,0.8976626679611283,0.3392102833326044,0.4655029765256876,0.5862552281188214,0.012455744095904997,0.40046119349351805,0.7510014244904973,0.36704810771062013,0.47283112371653335,1
0.8889518168018401,0.16820299397222593,0.7920454230515169,0.6117151458312067,0.5382013763343882,0.5374251690434978,0.8712289963758222,0.5611141173227688,0.395259049132326,0.2847802747391476,1
0.08986008551087021,0.40009275960609936,0.7208864715508609,0.7944442902337009,0.3359512807327396,0.8055294139966956,0.3195548901509808,0.5205355295479893,0.4265692505627513,0.4451651496904143,0
0.6424592927903544,0.7937545371403358,0.36812954834165834,0.8965438390503669,0.3191108861933626,0.01017761144552809,0.0025341927162046973,0.7708220451194714,0.6438400149048147,0.38642675782548974,1
0.7988627313494607,0.5591288792142352,0.5946457449268543,0.8447374635840947,0.5172012782440286,0.6181525372191451,0.30641372210540274,0.9643800535755271,0.4950393927514375,0.907356511974067,0
0.8232281331903277,0.5092488165273977,0.4866999103532923,0.033970668781726054,0.5518487547625321,0.08723326128418396,0.11537181651283912,0.7953582771513061,0.09291962706672907,0.8455306489710269,0
0.46691612769525837,0.27927406791938536,0.33078003223974695,0.41314952597250565,0.9537553813229724,0.8051611649563439,0.3493514593616097,0.09812337185071651,0.9689509697051927,0.2617557654258298,0
0.7101427830584627,0.6507392639126766,0.17718716692168246,0.16178965306219673,0.9314490928593402,0.07897447779002409,0.3303933863382499,0.43845278512873553,0.7577857745022777,0.3385059076364412,0
0.8955361314098704,0.5022866227571333,0.2244364795710463,0.9166493397576093,0.9821548234912462,0.8209704745562523,0.7595119777299125,0.9036482865624491,0.5127115218597043,0.631850173268351,1
0.34627337997332375,0.0582506825395408,0.1900253935666455,0.6989773905068384,0.9544878102141365,0.5101287525176134,0.1329369477912159,0.17239633561460677,0.47211182850919486,0.3047032994691383,1
0.29477157480679617,0.2096445068270556,0.6627483221590085,0.8955037436407657,0.6736613031127107,0.597547241212965,0.8795707850455249,0.08859234837588625,0.973983468811091,0.6472065247658577,0
0.38486950410856724,0.6851123375980175,0.7329460130307456,0.0737112298215481,0.6909777728912448,0.625420462925463,0.06513115187993623,0.4544370088658627,0.37673059188713265,0.9956152221515341,1
0.66112495805157,0.6224746622738716,0.8592071660224573,0.025507568258387847,0.35761241879853567,0.025956860756222944,0.21079112220947194,0.3645578963887839,0.18412287754978574,0.7196188984148986,0
0.2614999779065986,0.6023403811524258,0.7795196057703005,0.665380065398575,0.051890387025946394,0.3495435750163296,0.06417726332703699,0.5034022672737357,0.3668201011989537,0.855937769920715,0
0.13750543766078238,0.41710173072290113,0.4603370138658205,0.2925853480666981,0.034867800258984394,0.16690492750071273,0.6415564933181586,0.6771496407475844,0.6218318581883481,0.4661783898543508,0
0.561384992118815,0.4214887467441487,0.22262698411431425,0.9763099280046559,0.6488946239848704,0.9184729118614716,0.05157913960826377,0.28860879197183054,0.9318875900958603,0.04377483181620023,1
0.5294096047923688,0.6418700902332033,0.1505817444266606,0.0447149876558548,0.5396127680611159,0.9289459971701475,0.018252962619268787,0.13806810172557937,0.9277680787248727,0.39127783765087565,1
0.5811018400255499,0.8102214196901624,0.07441063651274815,0.5337494043200783,0.522197896003779,0.8981628811586713,0.5087914857630149,0.8131755251723585,0.4271692786913728,0.44857257229542014,0
0.16778654450563302,0.5136831428631773,0.7090809081354769,0.6601476987878865,0.8393181131293657,0.27748568042490473,0.47834417447129063,0.05082656418718745,0.8632348811956705,0.6774476751125934,1
0.37447949525986723,0.9044150379529148,0.43394724170013843,0.2018451270541195,0.6778145532714838,0.06816139245478836,0.21607207075315293,0.6527340848538596,0.8500893856841758,0.2797692619526275,0
0.8246106139351391,0.8695401875287404,0.5256490631756005,0.3624834941164192,0.6295142048916765,0.1542320176135087,0.4783383004820174,0.9418799908243066,0.5201489123107512,0.7409386955540557,0
0.3615728571384773,0.9233894876637356,0.8077024327994164,0.09275616520231866,0.39792954118914736,0.16317627584163663,0.740234528790459,0.43772923518329565,0.35861109313885087,0.8976133309251509,0
0.9911085126695268,0.14630784477912306,0.06239154223784338,0.5465967614740112,0.21266568622699578,0.8203094301631115,0.36764322206168765,0.3041484734403368,0.9982498545904007,0.8757355228029625,0
0.9782552300171365,0.9703581275830617,0.962739832765213,0.8385757156223668,0.20172231324029777,0.3162302060881381,0.7748942388201783,0.4891113942291999,0.9102869492289334,0.5587168987555471,0
0.926794163624017,0.28559810282874576,0.07852391012940674,0.27247439047131283,0.31323272805758773,0.26039418825146377,0.8794860935756381,0.2118845576468048,0.8212092395404847,0.18261758744239132,1
0.046366532774868574,0.8702581208632942,0.4049827546036674,0.2935327718553734,0.1969510203308591,0.43552353557800816,0.07165685026585256,0.9569476228816248,0.35334231236130553,0.6728657385453418,0
0.34523454973126655,0.7117607205695747,0.8019733986860749,0.49122896520264936,0.6104010120001059,0.6587197974806598,0.7420167330609524,0.4646387196532359,0.9965918485156652,0.605566089363761,1
0.31195690713695157,0.9085492863733144,0.8534439557273666,0.559697446224114,0.995146679760799,0.6729616149613719,0.4318851332493884,0.5430745764085673,0.3572547925932831,0.3388765740068742,1
0.9212750384152041,0.21599636085713103,0.44400797977776474,0.03253220448271166,0.258357552290976,0.6251331002021459,0.3881282500231674,0.9351997497194718,0.75818571727908,0.10437942689013446,0
0.9178935936711694,0.9987003709487037,0.25792082685920326,0.684866858188762,0.030097336130522345,0.16009649359679412,0.3731299226396836,0.8040472743813005,0.7947403895219505,0.6439332068715212,1
0.8146926077503792,0.8494990217314238,0.8604368881242517,0.6600522255530729,0.11482289844526405,0.6483728864408341,0.5834536785344341,0.5893260764472923,0.8722922050000218,0.684396770541879,0
0.47430369303520914,0.027714705384606964,0.2701532244359205,0.5768497157998806,0.8684392061720333,0.18710394543176434,0.38824370704579325,0.9441126275707598,0.24121397687510326,0.9993740549016484,0
0.4816067359122158,0.6478317332497018,0.04571593450939815,0.2609050184268872,0.31474295625741533,0.48566745924353016,0.38452112564319696,0.3556591491753973,0.9140240234060175,0.45286057422157067,1
0.2300831513029542,0.1995068104555332,0.12798492228415959,0.9526841391540732,0.5727669570647324,0.365982510764682,0.6106190102271862,0.36215004502493564,0.18321314894218022,0.42118393993457304,1
0.8785416168568535,0.41471862661252445,0.6797742889539347,0.34436055871012117,0.24282510007895686,0.5553162726919724,0.5834551612865472,0.2672387110458475,0.05718675619653257,0.9109077378731645,1
0.11760162579032107,0.6872769359396339,0.22379807562110376,0.5353669440220094,0.6045711778617289,0.6661855823439856,0.5189909420373507,0.5158121585328245,0.23348777088682615,0.6285301621345366,0
0.5467460069990547,0.20395050646080748,0.2214720454387873,0.882392652061724,0.32116166825600645,0.6542697664345907,0.9413990905250685,0.06672231423851127,0.5795110068223033,0.33640942072971547,0
0.9564910492115508,0.148944945273211,0.28704136586445517,0.24644917493356588,0.47981100388822895,0.6544607601568742,0.8684725985692897,0.9632715287686325,0.27618249840749487,0.3813233603460524,0
0.7143499625051367,0.9877978334416021,0.2521666697965448,0.1974088773053645,0.5219402304238319,0.4785244505288486,0.712141479031802,0.9152404936960993,0.11311229626509556,0.7606901962433903,1
0.9259806280033087,0.482358486682394,0.7943367487061149,0.001211848374567337,0.022863092836043153,0.6867221863456173,0.5169767672436623,0.4363699026467991,0.3053522397027105,0.16307303760501468,0
0.7903014061095323,0.5462583185443991,0.42280422665829154,0.8795331190145004,0.4285600777238818,0.8719386229635389,0.9310710462339764,0.6751168272948233,0.010130872944451141,0.11323485798342059,1
0.7420726008109051,0.35816197957309115,0.9964867504540217,0.49204022568474337,0.5032632466069311,0.9973812899552207,0.6341279256518915,0.9900788642075149,0.8390286871439678,0.4891514015419296,0
0.3856511117378125,0.4450851620042362,0.585963655863518,0.5546519277971454,0.6973317349895034,0.5476841457698783,0.49837387955740564,0.8583334952287115,0.9734522791990481,0.5823708328961706,0
0.6228846751161978,0.4889037185136461,0.7679964381134258,0.6471499788982634,0.10782873906764567,0.9692315736679401,0.15832821689516297,0.5607317252917752,0.809596788602102,0.5227800285272907,0
0.3120913009799492,0.9557989373684093,0.7770333874385874,0.40825904861625395,0.10478649362922865,0.812958340417636,0.22387198025977628,0.9575188041722256,0.1104166206726791,0.3169902046524865,0
0.34082714801578506,0.793607602461769,0.6812197757507885,0.48113799384845435,0.9311087994257287,0.551313322725015,0.8605526104019816,0.17873956808289326,0.5308284860095573,0.2323686206554446,0
0.5662766489072617,0.6828078669125995,0.6426837997639938,0.30931843292718963,0.35215751790272165,0.03433775425957064,0.007580283322724868,0.9933018653491219,0.9340445882173708,0.7788889327189951,1
0.6171934458007781,0.6291526164916057,0.35079784824330884,0.30804855859420277,0.05280273423469972,0.7785032754171893,0.9655810933534058,0.5716766825818745,0.4274864184318147,0.15100183913189802,1
0.7705264430730581,0.8079846464864178,0.6809932356643983,0.5867981448639755,0.4543954999494353,0.33584152245650456,0.4762741246970793,0.591618629730998,0.5550933088394296,0.8918487961057554,0
0.7441666170654038,0.30855377618608415,0.27163911717875056,0.6586615140471068,0.4782044290451428,0.3311164242518483,0.022274239757144487,0.40005581920129063,0.5615149442349492,0.6908693611789203,0
0.6443929654813348,0.6018226773687916,0.26667872649546376,0.10710606912528109,0.793940894911033,0.11513377393762314,0.38960156507210286,0.7352766847024281,0.5784061450605488,0.34406992548026816,1
0.07105195880802495,0.5064808927619772,0.23491277939833444,0.5823095676601767,0.9516584119814331,0.8530366109162418,0.0759462055917608,0.35515336755158244,0.5448560778157951,0.4945139532189644,1
0.7088057514814813,0.8961279854967011,0.43136677444965654,0.6488414888312916,0.6402877586562574,0.9207184428287885,0.3643337924470368,0.032679830267202004,0.6472709252235027,0.7005494636551141,0
0.824296265458128,0.23393700710287724,0.544634755671796,0.8312142349680021,0.9916744167467648,0.8300133533269202,0.1267911500606851,0.3090667487019241,0.8638314321897065,0.7721147533417253,1
0.008370781855238874,0.9814457485056053,0.5379271159854999,0.9079066145849327,0.5302485801089958,0.39364953799206115,0.6544810965598936,0.24232778731030624,0.29319397906981515,0.44303711323658324,1
0.14227597050735752,0.7625037213033831,0.7185411652000298,0.8640650118546059,0.05011894938154604,0.9213857964337115,0.7980861227804755,0.8165360311066171,0.6838885333221765,0.6446609252999547,1
0.3444410015858169,0.8914773859044914,0.3375618898687992,0.984276468882086,0.5487772059365467,0.34424048409078867,0.44555978877807345,0.7782448758908898,0.2655089763457925,0.4296652287203767,1
